name,description,productImageUrl,collection,sku,price,Mod de utilizare,Ingrediente,Precauţii,Informații despre producător,brand
"Scottish Fine Soaps, Thistle & Black Pepper Sare de baie, 500g","Detensionează-ți mușchii obosiți cu o sare de baie relaxantă pe bază de săruri Epsom. Magneziul adăugat revigorează corpul, oferind o experiență de baie calmată și parfumată.",7888ab_73b0031265e14beaa6547ff113562d02~mv2.jpg,Sare de baie;Baie;Thistle & Pepper;MEN;Baie & Corp;Scottish Fine Soaps,5016365100595,125,Presărați o cantitate generoasă sub jetul de apă caldă și agitați pentru a crea o experiență de baie relaxantă și hrănitoare.,"Magnesium Sulfate (Epsom Salts), Magnesium Carbonate Hydroxide, Parfum (Fragrance), Aqua (Water), Glycerin, Silybum Marianum (Milk Thistle) Extract, Sodium Benzoate, Potassium Sorbate",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Thistle & Black Pepper Set sapun de ras cu bol",Transformă-ți rutina cu un set săpun de ras clasic prezentat într-un bol ceramic. Spuma bogată cu extract de armurariu și șofrănel hidratează pielea și înmoaie barba pentru un bărbierit neted.,7888ab_0eefab62f9ab4c60b5ffeab1ee085dcd~mv2.png,Thistle & Pepper;Seturi;MEN;Baie & Corp;Seturi MEN;Bărbierit;Scottish Fine Soaps,5016365100601,168,"Formați o spumă bogată și cremoasă, ideal cu un pămătuf de ras de bună calitate, pentru a permite un bărbierit mai precis și mai fin.","Sodium Palmate, Potassium Stearate, Sodium Stearate, Aqua (Water), Sodium Palm Kernelate , Sodium Laurate, Potassium Laurate, Glycerin, Parfum (Fragrance), Palm Kernel Acid, Titanium Dioxide, Potassium Palm Kernelate, Cathamus Tinctorius (Safflower) Oil, Tetrasodium Etidronate, Sodium Gluconate, Tetrasodium EDTA, Tetrasodium Iminodisuccinate, Silybum Marianum (Milk Thistle) Extract, Tetramethylacetyloctahydroaphthalenes, Coumarin, Citronellol, Linalyl Acetate, Lavandula Oil/Extract",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Thistle & Black Pepper Rezerva sapun de ras, 100g",Asigură un bărbierit perfect cu o rezervă săpun de ras bărbați infuzată cu ulei de șofrănel. Formula sa spumantă protejează pielea sensibilă și înmoaie delicat firul de păr facial.,7888ab_f70bf75f81d74905b893844787099850~mv2.png,Thistle & Pepper;MEN;Baie & Corp;Bărbierit;Scottish Fine Soaps,5016365100618,68,"Formați o spumă bogată și cremoasă, ideal cu un pămătuf de ras de bună calitate, pentru a permite un bărbierit mai precis și mai fin.","Sodium Palmate, Potassium Stearate, Sodium Stearate, Aqua (Water), Sodium Palm Kernelate , Sodium Laurate, Potassium Laurate, Glycerin, Parfum (Fragrance), Palm Kernel Acid, Titanium Dioxide, Potassium Palm Kernelate, Cathamus Tinctorius (Safflower) Oil, Tetrasodium Etidronate, Sodium Gluconate, Tetrasodium EDTA, Tetrasodium Iminodisuccinate, Silybum Marianum (Milk Thistle) Extract, Tetramethylacetyloctahydroaphthalenes, Coumarin, Citronellol, Linalyl Acetate, Lavandula Oil/Extract",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Thistle & Black Pepper Gel de ras, 150ml","Previne iritațiile și roșeața cu un gel de ras bărbați nespumant. Aloe vera, vitamina E și armurariul scoțian calmează pielea, o hidratează profund și asigură un bărbierit extrem de confortabil.",bb49d0_6eec7b0a77a44a19b19c1978b7b2a73f~mv2.jpg,Thistle & Pepper;MEN;Baie & Corp;Bărbierit;Scottish Fine Soaps,5016365100625,68,Masați gelul pe pielea umedă și bărbieriți-vă. Clătiți din abundență și uscați pielea prin tamponare.,"Aqua (Water), Glycerin, Sodium Laureth Sulfate, Methyl Gluceth-20, Carbomer, Aloe Barbadensis (Aloe Vera) Leaf Juice, Cocoamidopropyl Betaine, Sodium Hydroxide, Parfum (Fragrance), Tocopheryl Acetate (Vitamin E), Sodium PCA, Magnesium Nitrate , Citric Acid, Potassium Sorbate, Silybum Marianum (Milk Thistle) Extract, Methylchloroisothiazolinone, Magnesium Chloride, Sodium Benzoate, Methylisothiazolinone, Tetramethylacetyloctahydroaphthalenes, CI 19140 (Yellow No.5), CI 17200 (Red No.33)",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Thistle & Black Pepper Sapun pentru fata si barba, 100g","Curăță tenul eficient cu un săpun curățare față și barbă îmbogățit cu ulei de jojoba. Înmoaie părul facial și lasă pielea purificată, cu un parfum masculin de piper negru și lemn de santal.",7888ab_70eddc66739c4c0fbbc9771dfeb54e69~mv2.png,Săpun;Thistle & Pepper;Ingrijire Față;Ingrijire Barbă;MEN;Men Face & Body;Baie & Corp;Scottish Fine Soaps,5016365100632,59,"Spumați cu apă caldă pe față și barbă, apoi clătiți. Bogat în uleiuri naturale, acest săpun este suficient de delicat pentru utilizarea zilnică.","Sodium Palmate, Sodium Palm Kernelate , Aqua (Water), Glycerin, Parfum (Fragrance), Titanium Dioxide, Cathamus Tinctorius (Safflower) Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Tetrasodium Etidronate, Tetrasodium EDTA, Sodium Gluconate, Silybum Marianum (Milk Thistle) Extract, Tetramethylacetyloctahydroaphthalenes, Coumarin, Citronellol, Linalyl Acetate, Lavandula Oil/Extract",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Thistle & Black Pepper Sampon solid, 100g","Revitalizează-ți scalpul cu un șampon solid bărbați ce oferă o curățare profundă. Extractul de ovăz fortifică părul, în timp ce notele de ambră, citrice și piper negru te energizează.",7888ab_79455b616d7e44279d0ddf6f7f6bde40~mv2.png,Ingrijire Par MEN;Baie;Thistle & Pepper;MEN;Baie & Corp;Scottish Fine Soaps,5016365100670,39,"Spumați cu apă caldă și aplicați din abundență pe părul umed. Masați ușor părul și scalpul pentru curățare, apoi clătiți din abundență.","Sodium Palmate, Sodium Palm Kernelate , Aqua (Water), Glycerin, Parfum (Fragrance), Cathamus Tinctorius (Safflower) Oil, Sodium PCA, Magnesium PCA, Tetrasodium Etidronate, Tetrasodium EDTA, Sodium Gluconate, Avena Sativa (Oat) Seed Extract, Silybum Marianum (Milk Thistle) Extract, Tetramethylacetyloctahydroaphthalenes, Coumarin, Citronellol, Linalyl Acetate, Lavandula Oil/Extract",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Thistle & Black Pepper Crema de maini, 100ml","Hrănește-ți pielea cu o cremă de mâini bărbați ideală pentru mâinile intens solicitate. Untul de shea (10%), untul de cacao și extractul de armurariu lasă mâinile protejate și catifelate.",7888ab_4da8ad1095ec4e8c8f71286703c7567b~mv2.jpg,Thistle & Pepper;Cremă de mâini;MEN;Baie & Corp;Scottish Fine Soaps,5016365100687,45,"Masați pe mâinile curate până la absorbția completă, repetând la nevoie.","Aqua (Water), Butyrospermum Parkii (Shea) Butter, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Cetearyl Alcohol, Olea Europaea (Olive) Fruit Oil, Parfum (Fragrance), Phenoxyethanol, Ethylhexylglycerin, Theobroma Cacao (Cocoa) Seed Butter, Glyceryl Stearate, PEG-20 Stearate, Carbomer, Aminomethyl Propanol, Glycerin, Silybum Marianum (Milk Thistle) Extract, Tetramethylacetyloctahydroaphthalenes, Coumarin, Citronellol, Linalyl Acetate, Lavandula Oil/Extract, Linalool, Citral, Pelargonium Graveolens Flower Oil",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Thistle & Black Pepper Crema hidratanta, 100ml","Menține fermitatea tenului cu o cremă hidratantă față bărbați. Formulată cu acid hialuronic și ulei de migdale, oferă protecție zilnică și un parfum subtil de piper și armurariu.",7888ab_b41cc3fbf649423fa4ed46e97aeda15f~mv2.jpg,Cremă hidratantă;Hidratare;Thistle & Pepper;Ingrijire Față;MEN;Men Face & Body;Baie & Corp;Îngrijire Corp;Scottish Fine Soaps,5016365100694,85,Aplicați zilnic după spălare. Masați pe față și gât pentru a lăsa pielea cu o senzație de întinerire și hrănire.,"Aqua (Water), Prunus Amygdalus Dulcis (Sweet Almond) Oil, Cetearyl Alcohol, Phenoxyethanol, Glyceryl Stearate, Glycerin, PEG-20 Stearate, Parfum (Fragrance), Hydrolyzed Hyaluronic Acid, Ethylhexylglycerin, Carbomer, Aminomethyl Propanol, Silybum Marianum (Milk Thistle) Extract, Tetramethylacetyloctahydroaphthalenes, Coumarin, Citronellol, Linalyl Acetate, Lavandula Oil/Extract",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Oakmoss Sapun solid pentru maini si corp, 220g","Curăță delicat epiderma cu un săpun solid mâini și corp triplu măcinat. Extractul de pin, scorușul și glicerina hrănesc pielea, lăsând un parfum natural cu note de mușchi de stejar și ambră.",bb49d0_3a6805b02e634f739457fcd8a4042e8b~mv2.jpg,Oakmoss;Baie;Săpun;Baie & Corp;Scottish Fine Soaps,5016365100786,49,"Spumați pe pielea umedă pentru a o curăța delicat, apoi clătiți din abundență cu apă caldă.","Sodium Oleate, Sodium Stearate, Sodium Cocoate, Aqua (Water), Glycerin, Parfum (Fragrance), Butyrospermum Parkii (Shea) Butter, Sodium Chloride, Tetrasodium Iminodisuccinate, Sodium Gluconate, Sorbus Aucuparia (Rowan) Fruit Extract, Pinus Sylvestris (Scots Pine) Bark Extract, Pogostemon Cablin Oil, Linalyl Acetate, Linalool, Lavandula Oil/Extract, Eucalyptus Globulus Oil, Beta-Caryophyllene, Pinene, Pelargonium Graveolens Flower Oil, Terpineol, Citronellol, Limonene, Geraniol, Camphor",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Oakmoss Gel de dus, 200ml","Obține o piele fină cu un gel de duș curățare profundă infuzat cu acid lactic. Antioxidanții din pin scoțian și scoruș repară epiderma, lăsând arome relaxante de cedru și ambră.",7888ab_1337d78d2142440480704d7dab731e02~mv2.jpg,Oakmoss;Baie;Gel de duș;Baie & Corp;Scottish Fine Soaps,5016365100816,64,"Spumați din abundență pe pielea umedă, apoi clătiți cu apă caldă, pentru a lăsa pielea curată și revigorată.","Aqua (Water), Sodium Laureth Sulfate, Sodium Chloride, Parfum (Fragrance), Lactic Acid, Cocamidopropyl Betaine, Coceth-7, PPG-1-PEG-9 Lauryl Glycol Ether, Glycerin, Sodium Benzoate, Tetrasodium Glutamate Diacetate, Potassium Sorbate, PEG-120 Methyl Glucose Trioleate, Propylene Glycol, PEG-40 Hydrogenated Castor Oil, Sorbus Aucuparia (Rowan) Fruit Extract, Pinus Sylvestris (Scots Pine) Bark Extract, Pogostemon Cablin Oil, Linalyl Acetate, Linalool, Lavandula Oil/Extract, Eucalyptus Globulus Oil, Beta-Caryophyllene, Pinene, Pelargonium Graveolens Flower Oil, Terpineol, Citronellol, Limonene, Geraniol",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Oakmoss Crema de corp, 200ml","Menține bariera pielii puternică cu o cremă de corp hidratantă îmbogățită cu unt de shea și acid hialuronic. Antioxidanții naturali catifelează și lasă un miros pământiu, rafinat.",bb49d0_64235f2bc420441f9ab5fc55a5cf24f5~mv2.jpg,Hidratare;Oakmoss;Cremă de corp;Baie & Corp;Îngrijire Corp;Scottish Fine Soaps,5016365100823,64,Masați pe piele până la absorbția completă.,"Aqua (Water), Prunus Amygdalus Dulcis (Sweet Almond) Oil, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol, Stearic Acid, Glycerin, Phenoxyethanol, Glyceryl Stearate, Parfum (Fragrance), Simmondsia Chinensis (Jojoba) Seed Oil, PEG-20 Stearate, Aminomethyl Propanol, Disodium EDTA, Ethylhexylglycerin, Hydrolyzed Hyaluronic Acid, Carbomer, Pinus Sylvestris (Scots Pine) Bark Extract, Sorbus Aucuparia (Rowan) Fruit Extract, Pogostemon Cablin Oil, Linalyl Acetate, Linalool, Lavandula Oil/Extract, Eucalyptus Globulus Oil, Beta-Caryophyllene, Pinene, Pelargonium Graveolens Flower Oil, Terpineol, Citronellol, Geraniol, Limonene, Geranyl Acetate, Camphor, Eugenol, Evernia Prunastri Extract, Citral, Terpinolene",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Oakmoss Rezerva sapun lichid, 1.2L","Alege o rezervă săpun lichid economic extrem de eficientă pentru mâini. Pantenolul hidratant și extractul de pin scoțian repară pielea, asigurând o curățare blândă la fiecare utilizare.",bb49d0_89d28001d04c44ea87f6d38139c74752~mv2.jpg,Săpun de mâini;Oakmoss;Baie;Baie & Corp;Scottish Fine Soaps,5016365100915,135,"Scoateți pompița recipientului dumneavoastră de Săpun Lichid de 300 ml și așezați-o pe o suprafață curată și ușor de șters. Turnați cu grijă lichidul din rezervă în sticla existentă, având grijă să nu umpleți excesiv, deoarece produsul se va ridica atunci când pompița este pusă la loc. Înșurubați strâns pompița. Această rezervă ar trebui să reumple recipientul dumneavoastră de 300 ml de 4 ori.","Aqua (Water), Sodium Laureth Sulfate, Sodium Chloride, Parfum (Fragrance), Citric Acid, Cocamidopropyl Betaine, Coceth-7, PPG-1-PEG-9 Lauryl Glycol Ether, Glycerin, Sodium Benzoate, Tetrasodium Glutamate Diacetate, Panthenol (Vitamin B5), Potassium Sorbate, PEG-120 Methyl Glucose Trioleate, Propylene Glycol, PEG-40 Hydrogenated Castor Oil, Sorbus Aucuparia (Rowan) Fruit Extract, Pinus Sylvestris (Scots Pine) Bark Extract, Pogostemon Cablin Oil, Linalyl Acetate, Linalool, Lavandula Oil/Extract, Eucalyptus Globulus Oil, Beta-Caryophyllene, Pinene, Pelargonium Graveolens Flower Oil, Terpineol, Citronellol, Limonene, Geraniol",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Wild Heather Sapun solid, 220g","Revigorează-ți corpul cu un săpun solid parfumat infuzat cu extract de iarbă neagră. Formula cu glicerină curăță profund, hidratează tenul și lasă o mireasmă pură de iarnă scoțiană.",bb49d0_90e1a85f2f9b4b99aec62f6f2091bf4c~mv2.jpg,Baie;Săpun;Wild Heather;Baie & Corp;Scottish Fine Soaps,5016365100946,49,"Spumați pe pielea umedă pentru a o curăța delicat, apoi clătiți din abundență cu apă caldă.","Sodium Palmate, Sodium Palm Kernelate , Aqua (Water), Parfum (Fragrance), Glycerin, Butyrospermum Parkii (Shea) Butter, Tetrasodium Etidronate, Tetrasodium EDTA, Sodium Gluconate, Calluna Vulgaris (Heather) Extract , Geraniol, Tetramethylacetyloctahydronaphthalenes, Hexamethylindanopyran, Juniperus Virginiana Oil, Pogostemon Cablin Oil, Limonene, Citronellol, Citrus Aurantium Peel Oil, Linalool, Linalyl Acetate, Pinene, Alpha-Isomethyl Ionone, Trimethylcyclopentenylmethylisopentenol",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Wild Heather Gel de dus, 200ml",Bucură-te de o curățare blândă cu un gel de duș floral formulat cu acid lactic cu efect exfoliant. Extractul sălbatic de iarbă neagră purifică și revitalizează intens pielea corpului.,7888ab_9fb2f80513824e60bd19722fd3134d5a~mv2.jpg,Baie;Gel de duș;Wild Heather;Baie & Corp;Scottish Fine Soaps,5016365100977,64,"Spumați din abundență pe pielea umedă, apoi clătiți cu apă caldă, pentru a lăsa pielea curată și revigorată.","Aqua (Water), Sodium Laureth Sulfate, Sodium Chloride, Parfum (Fragrance), Lactic Acid, Cocoamidopropyl Betaine, Sodium Benzoate, Tetrasodium Glutamate Diacetate, Potassium Sorbate, Glycerin, Propylene Glycol, PEG-120 Methyl Glucose Trioleate, Calluna Vulgaris (Heather) Extract , Geraniol, Tetramethylacetyloctahydronaphthalenes, Hexamethylindanopyran, Juniperus Virginiana Oil, Limonene, Pogostemon Cablin Oil, Citronellol, Citrus Aurantium Peel",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Wild Heather Crema de corp, 200ml","Hrănește-ți intens pielea cu o cremă de corp nutritivă bogată în jojoba, acid hialuronic și unt de shea. Lasă o aromă florală delicată de piper roz, iarbă neagră și vanilie caldă.",7888ab_68eb97c1f24547beb6238221ca07f3a2~mv2.jpg,Hidratare;Wild Heather;Cremă de corp;Baie & Corp;Îngrijire Corp;Scottish Fine Soaps,5016365100984,64,Masați pe piele până la absorbția completă.,"Aqua (Water), Prunus Amygdalus Dulcis (Sweet Almond) Oil, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol, Stearic Acid, Glycerin, Phenoxyethanol, Glyceryl Stearate, Parfum (Fragrance), Simmondsia Chinensis (Jojoba) Seed Oil, Brassica Napus (Rapeseed) Seed Oil, PEG-20 Stearate, Aminomethyl Propanol, Disodium EDTA, Ethylhexylglycerin, Hydrolyzed Hyaluronic Acid, Carbomer, Calluna Vulgaris (Heather) Extract , Geraniol, Tetramethylacetyloctahydronaphthalenes, Hexamethylindanopyran, Juniperus Virginiana Oil, Limonene, Pogostemon Cablin Oil, Citronellol, Citrus Aurantium Peel, Linalool, Cinnamyl Alcohol, Pinene, Trimethylcyclopentenylmethylisopentenol, Alpha-Isomethyl Ionone",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Wild Heather Spumant de baie, 500ml",Răsfață-te cu un spumant de baie relaxant ce calmează trupul și sufletul. Formula cu vitamina E hrănitoare și iarbă neagră scoțiană revitalizează epiderma și elimină tensiunea zilnică.,7888ab_6572ebb91b4b48b48be994ebd122c1b9~mv2.jpg,Spumant;Baie;Wild Heather;Baie & Corp;Scottish Fine Soaps,5016365100991,95,Turnați o cantitate generoasă sub jetul de apă caldă pentru a crea o experiență de baie luxoasă.,"Aqua (Water), Sodium Laureth Sulfate, Sodium Chloride, Parfum (Fragrance), Lactic Acid, Cocamidopropyl Betaine, Sodium Benzoate, Tetrasodium Glutamate Diacetate, Tocopheryl Acetate (Vitamin E), Panthenol (Vitamin B5), Potassium Sorbate, Glycerin, Propylene Glycol, PEG-120 Methyl Glucose Trioleate, Calluna Vulgaris (Heather) Extract , Geraniol, Tetramethylacetyloctahydronaphthalenes, Hexamethylindanopyran, Juniperus Virginiana Oil, Limonene, Pogostemon Cablin Oil, Citronellol, Citrus Aurantium Peel",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Wild Heather Set cadou Pamper Essentials","Oferă un răsfăț complet cu acest set cadou îngrijire corp bogat în antioxidanți naturali. Gelul de duș, crema, spumantul și săpunul solid hidratează și protejează pielea eficient.",7888ab_fb93171e56c248ba8e3bd1ef4c311632~mv2.jpg,Seturi Cadou;Seturi Baie&Corp;GIFTS;Seturi WOMEN;Seturi;Wild Heather;Baie & Corp;Scottish Fine Soaps,5016365101028,155,"Gel de duș - Spumați din abundență pe pielea umedă, apoi clătiți cu apă caldă, pentru a lăsa pielea curată și revigorată. Cremă de corp - Masați pe piele până la absorbția completă. Spumant de baie - Turnați sub jetul de apă de baie, faceți baie și relaxați-vă. Săpun solid - Spumați cu apă caldă pe pielea umedă, apoi clătiți.","BODY WASH: Aqua (Water), Sodium Laureth Sulfate, Sodium Chloride, Parfum (Fragrance), Lactic Acid, Cocoamidopropyl Betaine, Sodium Benzoate, Tetrasodium Glutamate Diacetate, Potassium Sorbate, Glycerin, Propylene Glycol, PEG-120 Methyl Glucose Trioleate, Calluna Vulgaris (Heather) Extract , Geraniol, Tetramethylacetyloctahydronaphthalenes, Hexamethylindanopyran, Juniperus Virginiana Oil, Limonene, Pogostemon Cablin Oil, Citronellol, Citrus Aurantium Peel BODY CREAM: Aqua (Water), Prunus Amygdalus Dulcis (Sweet Almond) Oil, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol, Stearic Acid, Glycerin, Phenoxyethanol, Glyceryl Stearate, Parfum (Fragrance), Simmondsia Chinensis (Jojoba) Seed Oil, Brassica Napus (Rapeseed) Seed Oil, PEG-20 Stearate, Aminomethyl Propanol, Disodium EDTA, Ethylhexylglycerin, Hydrolyzed Hyaluronic Acid, Carbomer, Calluna Vulgaris (Heather) Extract , Geraniol, Tetramethylacetyloctahydronaphthalenes, Hexamethylindanopyran, Juniperus Virginiana Oil, Limonene, Pogostemon Cablin Oil, Citronellol, Citrus Aurantium Peel, Linalool, Cinnamyl Alcohol, Pinene, Trimethylcyclopentenylmethylisopentenol, Alpha-Isomethyl Ionone BATH &amp; SHOWER GEL: Aqua (Water), Sodium Laureth Sulfate, Sodium Chloride, Parfum (Fragrance), Lactic Acid, Cocamidopropyl Betaine, Sodium Benzoate, Tetrasodium Glutamate Diacetate, Tocopheryl Acetate (Vitamin E), Panthenol (Vitamin B5), Potassium Sorbate, Glycerin, Propylene Glycol, PEG-120 Methyl Glucose Trioleate, Calluna Vulgaris (Heather) Extract , Geraniol, Tetramethylacetyloctahydronaphthalenes, Hexamethylindanopyran, Juniperus Virginiana Oil, Limonene, Pogostemon Cablin Oil, Citronellol, Citrus Aurantium Peel SOAP: Sodium Palmate, Sodium Palm Kernelate , Aqua (Water), Parfum (Fragrance), Glycerin, Butyrospermum Parkii (Shea) Butter, Tetrasodium Etidronate, Tetrasodium EDTA, Sodium Gluconate, Calluna Vulgaris (Heather) Extract , Geraniol, Tetramethylacetyloctahydronaphthalenes, Hexamethylindanopyran, Juniperus Virginiana Oil, Pogostemon Cablin Oil, Limonene, Citronellol, Citrus Aurantium Peel Oil, Linalool, Linalyl Acetate, Pinene, Alpha-Isomethyl Ionone, Trimethylcyclopentenylmethylisopentenol",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
